artist,albums,tracks,bytes,in_active,active_tracks
Los Johnny Jets,1,1,1968811,no,0
Los Tucanes De Tijuana,1,1,2991684,no,0
Los Ángeles azules,1,1,4054667,no,0
Lost Outrider,1,1,3419092,no,0
"Lost Outrider, Sidewalks and Skeletons",1,1,3416272,no,0
Lost Stars,1,1,3060552,no,0
Lostboycrow,1,1,3070933,no,0
Lotus Eater,1,1,2351992,no,0
Lou Bega,1,1,3354346,no,0
Loud Luxury,1,1,2889573,no,0
Louis Capone,1,1,2305525,no,0
Louis The Child,1,1,3817074,no,0
Louisahhh,1,1,3476499,no,0
Love Cryme,1,1,3582473,no,0
"Love Ghost, Strange Bones",1,1,2773483,no,0
Low.bō,1,1,2853844,no,0
Lowen,1,1,6377061,no,0
Lower Synth Department,1,1,3173735,no,0
Loïc Nottet,1,1,3372771,no,0
Lsb,1,1,4632708,no,0
Luca Turilli,1,1,4849367,no,0
Luci4,1,1,1293584,no,0
Lucian,1,1,1994097,no,0
Lucid Nation,1,1,4523326,no,0
Lucille Dillon,1,1,2276991,no,0
Lucinee,1,1,4588402,no,0
Lucky Luciano,1,1,1411417,no,0
Lucy Loone,1,1,2798277,no,0
Lucynine,1,1,4280853,no,0
Lueur Verte,1,1,5265800,no,0
Luhx_,1,1,3769795,no,0
Luis Miguel,1,1,4393683,no,0
LukHash,1,1,2962327,no,0
Lukah,1,1,3085542,no,0
"Lukah, Statik Selektah, Killer Mike",1,1,4785741,no,0
Luke Combs,1,1,3551262,no,0
"Luke Howard, Budapest Art Orchestra",1,1,4980499,no,0
"Luke Howard, Nadje Noordhuis",1,1,2623291,no,0
Luke Vibert,1,1,3449543,no,0
Luke Wild,1,1,2507200,no,0
Luna Shadows,1,1,4117312,no,0
Lunar Ark,1,1,11875638,no,0
Lunar Blood,1,1,2474452,no,0
Lunar Ritual,1,1,3816748,no,0
Lunar Vacation,1,1,3265557,no,0
Lunarsea,1,1,4733204,no,0
Lunay,1,1,4084513,no,0
"Lundy, Mc Bassman",1,1,3905574,no,0
Lupillo Rivera,1,1,2336076,no,0
"Lupo, Occ",1,1,3119621,no,0
"Lustmord, Bohren & Der Club Of Gore",1,1,11967589,no,0
Luther Vandross,1,1,3602838,no,0
Luude,1,1,3138159,no,0
"Luude, Harry Bee",1,1,2657467,no,0
Luxrem,1,1,4023418,no,0
Luxury Elite,1,1,3697117,no,0
"Luza Cult, Lui Surreal",1,1,1503372,no,0
Lydia Luce,1,1,2921502,no,0
Lyn Lapid,1,1,2132829,no,0
Lynda Dawn,1,1,3970043,no,0
"Lynn Ahrens, Stephen Flaherty",1,1,3167682,no,0
"Lyrical Lily, Redalice",1,1,2138106,no,0
Lyzanxia,1,1,4230434,no,0
Léo Ferré,1,1,4884014,no,0
LŪN,1,1,3439356,no,0
M City Jr,1,1,3495149,no,0
M()RE,1,1,2249014,no,0
"M-Swift, 24 Carat",1,1,6301432,no,0
M.A.G.S_,1,1,3383293,no,0
M.A.N,1,1,3250707,no,0
M.C. Shy-D,1,1,3419471,no,0
"M.M.M.F.D., Scum, Insane Poetry",1,1,2627873,no,0
M.O.B,1,1,3145157,no,0
MAB,1,1,3151828,no,0
MADAAI,1,1,2688423,no,0
"MADLADS, avrws, KITE!, Joe",1,1,3581194,no,0
"MAGNAVOLT, EXCAELIS",1,1,3035846,no,0
"MAGNAVOLT, FICCHI",1,1,3473589,no,0
"MAGNAVOLT, Hauk",1,1,2758454,no,0
"MAGNAVOLT, Lost Nights",1,1,3530393,no,0
"MAGNAVOLT, Psyk",1,1,3374244,no,0
"MAGNAVOLT, Sleen Mp, Aimee Saturne",1,1,3257765,no,0
"MAGNAVOLT, Starfarer",1,1,3398075,no,0
"MAIIKI, 3TERNITY",1,1,3009247,no,0
MAKAVELIGODD,1,1,1953857,no,0
"MAKJ, Timmy Trumpet",1,1,2478461,no,0
MAM,1,1,4415475,no,0
MAR,1,1,4577015,no,0
MATTE BLVCK,1,1,3723591,no,0
MAX,1,1,2692402,no,0
MAY-A,1,1,3063756,no,0
"MC Endo, Mr Traumatik, MC Shabba D",1,1,3861372,no,0
"MC Homeless, Angelo Moore, Fishbone",1,1,5087719,no,0
"MCR-T, horsegiirL",1,1,4629890,no,0
MEDIOCRE,1,1,2298625,no,0
MELLOW GRAVE,1,1,4389229,no,0
METALHEAD,1,1,4241399,no,0
MFC Chicken,1,1,1728603,no,0
MIK,1,1,2328531,no,0
MIND PRISONER,1,1,3014215,no,0
MJ Cole,1,1,4070517,no,0
"MJ Cole, Kojey Radical",1,1,3170298,no,0
MJ_,1,1,729617,no,0
"MK, CHRYSTAL",1,1,2159700,no,0
"MK, Jonas Blue & Becky Hill",1,1,3219159,no,0
"MK, kors k",1,1,3207608,no,0
MKTO,1,1,2693776,no,0
MNEMIC,1,1,3848181,no,0
MOMOLAND,1,1,3275832,no,0
MORA,1,1,4143768,no,0
MOSEGRIM,1,1,3080590,no,0
MOTO BANDIT,1,1,3319970,no,0
MSDOX,1,1,1669044,no,0
MUST DIE!,1,1,2870084,no,0
MUTANT MONSTER,1,1,3407969,no,0
"MYSTXRIVL, SoKoS, Hnrk",1,1,3092657,no,0
Maafa Hardcore,1,1,4459218,no,0
"Maasho, Weston Estate",1,1,3303681,no,0
Mabel Ye,1,1,2336324,no,0
"Machine Head, In Flames, Lacuna Coil",1,1,2484722,no,0
"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis",1,1,4494439,no,0
"Macky Gee, DJ Phantasy",1,1,4515324,no,0
"Macky Gee, Tempa T",1,1,2637144,no,0
"Mad Professor, Lee _Scratch_ Perry",1,1,5712554,no,0
Mad Season,1,1,4702183,no,0
Mad Tsai,1,1,2155256,no,0
MadBliss,1,1,2074706,no,0
Madame Macabre,1,1,4555731,no,0
Maddie & Tae,1,1,2910864,no,0
Maddix,1,1,3220262,no,0
"Maddix, Fēlēs",1,1,3694654,no,0
Madeleine West,1,1,3340138,no,0
Madeline Hawthorne,1,1,2998358,no,0
Madelynne Whitt,1,1,2631095,no,0
Madeon,1,1,3529866,no,0
Madi,1,1,2324368,no,0
Madness,1,1,3116589,no,0
"Madopelli, M.M.M.F.D_",1,1,4923516,no,0
Mafumafu,1,1,4014084,no,0
Mag.Lo,1,1,5778455,no,0
Magdalena Bay,1,1,3302554,no,0
"Magenta, Jimmy Danger",1,1,4019969,no,0
Maggie Antone,1,1,3855032,no,0
Maggie Lindemann,1,1,1905491,no,0
"Maggie Lindemann, Siiickbrain",1,1,2336999,no,0
Magic Hats,1,1,2452010,no,0
Magic Sword,1,1,9267426,no,0
Magic!,1,1,3523322,no,0
Magma Inc,1,1,3226490,no,0
Magnus Deus,1,1,5648353,no,0
MagnusTheMagnus,1,1,2809632,no,0
Mahmood,1,1,3016308,no,0
Mahogany Lox,1,1,1767288,no,0
Maiya The Don,1,1,2593698,no,0
"Maiya The Don, Flo Milli",1,1,2767352,no,0
Majistrate,1,1,3418249,no,0
"Majistrate, Logan D",1,1,4149722,no,0
"Majistrate, Logan D, T95",1,1,4099051,no,0
"Majistrate, voltage",1,1,3799313,no,0
Major Lazer,1,1,2890771,no,0
"Major League Djz, Wiz Khalifa",1,1,3972599,no,0
Major Malfunction,1,1,4032066,no,0
Mak Sauce,1,1,2335256,no,0
Makaveli,1,1,3993938,no,0
Maki Yuoma,1,1,3003112,no,0
Mako's Eclipse!,1,1,2158178,no,0
Makoto,1,1,7001251,no,0
"Makua, Wiz Khalifa",1,1,2748819,no,0
Mala'kai,1,1,3700235,no,0
Malaa,1,1,3840634,no,0
"Malaa, Jacknife",1,1,3331362,no,0
"Malice, Rooler, Sickmode",1,1,3405763,no,0
Malugi,1,1,2542664,no,0
Malux,1,1,3751016,no,0
Mamamoo,1,1,3082557,no,0
Mampi Swift,1,1,6462170,no,0
Manawydan,1,1,5925315,no,0
Mandala,1,1,3103058,no,0
Mandidextrous,1,1,3799121,no,0
Manfred Mann's Earth Band,1,1,6710006,no,0
Manger Cadavre_,1,1,3310075,no,0
"Manix, DJ Guy",1,1,5719395,no,0
Mannveira,1,1,3436081,no,0
Mantronix,1,1,5087499,no,0
Mao Fujita,1,1,3166763,no,0
Marble Slave,1,1,3451150,no,0
Marc Anthony,1,1,3320322,no,0
Marc Ash,1,1,4324897,no,0
Marc Leigh,1,1,3930220,no,0
Marc Rain,1,1,3519526,no,0
Marc Streitenfeld,1,1,2472072,no,0
Marcaux,1,1,2866709,no,0
Marching Church,1,1,4495167,no,0
Marco Belloni,1,1,2179512,no,0
Marcy Playground,1,1,2688312,no,0
"Mare Cognitum, Spectral Lore",1,1,8009296,no,0
Maree Docia,1,1,1957191,no,0
"Maren Morris, Hozier",1,1,3052140,no,0
Margot & The Nuclear So And So's,1,1,3800918,no,0
Maria Mena,1,1,2142180,no,0
Maria Yudina,1,1,2988627,no,0
Marianne Oswald,1,1,3951907,no,0
"Maribou State, Holly Walker",1,1,4709364,no,0
"Marihiko Hara, Polar M",1,1,4107868,no,0
Marimba Chapinlandia,1,1,3880685,no,0
Marine,1,1,3476654,no,0
Marino Formenti,1,1,2229137,no,0
Marionette,1,1,3574175,no,0
Mariya Takeuchi,1,1,4534663,no,0
Mark Morrison,1,1,3327322,no,0
Mark Rae,1,1,3512064,no,0
Mark Ronson feat. Bruno Mars,1,1,4266515,no,0
Mark System,1,1,5162910,no,0
Markgraf,1,1,4265253,no,0
"Marnik, Naeleck, VINAI",1,1,2385175,no,0
Maroon 5 ft. Future,1,1,3870574,no,0
Mars Argo,1,1,3279845,no,0
Marshmello & Halsey,1,1,2912309,no,0
"Marshmello, Tyga, Chris Brown",1,1,2126486,no,0
"Marshmello, YUNGBLUD & blackbear",1,1,3377668,no,0
"Martin Garrix, Clinton Kane",1,1,2730073,no,0
"Martin Garrix, Dean Lewis",1,1,3692338,no,0
"Martin Garrix, Pierce Fulton",1,1,3889935,no,0
"Martin Garrix, ZEDD",1,1,5395664,no,0
Martin Landström,1,1,2175389,no,0
Martin O’Donnell and Michael Salvatori,1,1,4270307,no,0
Martin Solveig,1,1,4227697,no,0
"Martin Solveig, Good Times Ahead",1,1,4077607,no,0
Marty Robbins,1,1,3620702,no,0
Martyr Defiled,1,1,3896472,no,0
Mary Magdalan,1,1,4136210,no,0
Mary Steinbrecher,1,1,3972231,no,0
Masafumi Takada,1,1,1386379,no,0
Masatoshi Ono,1,1,4372422,no,0
Masked Wolf,1,1,3005281,no,0
Masochist,1,1,4830562,no,0
Massive Ego,1,1,3911494,no,0
"Master Error, Natrix",1,1,4198407,no,0
"Master Error, profile",1,1,3359049,no,0
Masterplan,1,1,5032419,no,0
Matchbox Twenty,1,1,3266584,no,0
Mathbonus,1,1,3504801,no,0
Matilda Mann,1,1,2667314,no,0
Matoma,1,1,3217800,no,0
"Matoma, Faith Evans, The Notorious B.I.G_",1,1,3656909,no,0
Matriarkatet,1,1,2851762,no,0
Matt Maltese,1,1,3400077,no,0
"Matteo Tura, Zahia",1,1,4126239,no,0
Matter and Energy,1,1,2302738,no,0
Matthew Mole,1,1,3520170,no,0
Matthias Rácz,1,1,5588396,no,0
Mattstagraham,1,1,1054059,no,0
Matzet,1,1,4180867,no,0
Maua,1,1,4089372,no,0
Maudify,1,1,4111577,no,0
Maul,1,1,3088089,no,0
Maurice Miro,1,1,4279914,no,0
"Maurice Ravel, Hélène Mercier, Louis Lortie",1,1,1545441,no,0
"Maurizzle, Obbley",1,1,4469537,no,0
Max Cooper,1,1,7332575,no,0
Max Coveri,1,1,2254885,no,0
Max Frost,1,1,3358315,no,0
Max McNown,1,1,2937939,no,0
Max Richter,1,1,1713691,no,0
Maxwell,1,1,4057897,no,0
May Rio,1,1,2445670,no,0
Mayven,1,1,3936306,no,0
Mazare,1,1,2843024,no,0
Mazzy Star,1,1,5153797,no,0
Maë Defays,1,1,3560463,no,0
Maü Maü 2.0,1,1,6457394,no,0
"Mc 2M Rapper, DJ-ROGÉRIO, Queen, DJ SILVA DA ZN",1,1,2031893,no,0
Mc Bassman,1,1,4108422,no,0
McCafferty,1,1,2960380,no,0
Mcap Steve,1,1,3322871,no,0
"MeLoveMeAlot, KÅIKÅI, Mlma",1,1,3040493,no,0
Meat Katie,1,1,3972369,no,0
Meat Puppets,1,1,2241573,no,0
Mecano,1,1,4647791,no,0
Mecca Normal,1,1,2494014,no,0
Medasin,1,1,2715396,no,0
Medicine,1,1,4041625,no,0
Medio Mutante,1,1,2845938,no,0
"Meduza, Alok",1,1,2601895,no,0
Meernaa,1,1,2776429,no,0
"Mefjus, Camo & Krooked",1,1,3232053,no,0
"Mefjus, Camo & Krooked, SOTA, Circadian",1,1,3705803,no,0
"Mefjus, Emperor",1,1,3114986,no,0
"Mefjus, SMG",1,1,3955205,no,0
"Mefjus, Skeptical",1,1,3562950,no,0
Mega Drive,1,1,4351663,no,0
"Megalodon, Midnight Tyrannosaurus",1,1,4942537,no,0
Meghan Trainor,1,1,2907267,no,0
Mel Waiters,1,1,4404768,no,0
Melanie,1,1,2251043,no,0
"Meliora, Wazed, unholy",1,1,3946247,no,0
Melissmell,1,1,5249123,no,0
Melrose,1,1,3889186,no,0
Melyra,1,1,5416977,no,0
Memotone,1,1,4472986,no,0
Mendelssohn,1,1,2891306,no,0
"Mendelssohn; Jennifer Pike, City of Birmingham Symphony Orchestra, Edward Gardner",1,1,26253817,no,0
Mercer Henderson,1,1,2983381,no,0
Merda,1,1,1347080,no,0
Mere Women,1,1,3023835,no,0
Merikan,1,1,4662964,no,0
"Merkules, Hopsin",1,1,2902518,no,0
"Merkules, Insane Clown Posse",1,1,3139045,no,0
Meron Addis,1,1,2919743,no,0
Mes Souliers Sont Rouges,1,1,4497442,no,0
Mes souliers sont rouges,1,1,7056922,no,0
Mesck,1,1,5670536,no,0
Message To Bears,1,1,3713641,no,0
Messiahnide,1,1,4927342,no,0
Meteor,1,1,2622512,no,0
Meth Wax,1,1,2408390,no,0
Metrik,1,1,3372577,no,0
"Metrik, Rothwell",1,1,4683664,no,0
"Metrik, Rou Reynolds, Filthy Pig, Enter Shikari",1,1,3319293,no,0
Metronomy,1,1,4125402,no,0
MettaForm,1,1,1761680,no,0
Mhaol,1,1,2190835,no,0
Mia Rodriguez,1,1,2795119,no,0
Miami Sound Machine,1,1,6212667,no,0
MiatriSs,1,1,3950744,no,0
Michael Baker,1,1,4689497,no,0
Michael Bolton,1,1,4363453,no,0
"Michael Gore, Dean Pitchford",1,1,4343214,no,0
Michael Gray,1,1,2980311,no,0
Michael Katana,1,1,5636124,no,0
Michael Khill,1,1,3115895,no,0
Michael Kiwanuka,1,1,2924083,no,0
Michael McCormic Jr_,1,1,6135122,no,0
Michael McDonald,1,1,3420782,no,0
Michael Seyer,1,1,3487399,no,0
Michael Soriano Trio,1,1,3203393,no,0
Michael Wollny,1,1,2605927,no,0
"Micheille Soifer, Hnos Yaipen",1,1,2382195,no,0
Michele Leigh,1,1,2537667,no,0
Michele Nobler,1,1,2629058,no,0
Midnight Force,1,1,3380977,no,0
Midnight Menace,1,1,5479096,no,0
Mielo,1,1,2513269,no,0
Mighty Dub Katz,1,1,6887622,no,0
Migos,1,1,5071571,no,0
Miguel Mateos,1,1,4307764,no,0
"Mihaylov, NGXT",1,1,3276826,no,0
"Mihaylov, NGXT, Alexandra Panayotova",1,1,2573877,no,0
Mika Nakashima,1,1,3912280,no,0
"Mike Posner, Getter",1,1,3100848,no,0
Mike WiLL Made-It,1,1,3061444,no,0
"Mike Williams, Mesto",1,1,2809069,no,0
Mikhail Pletnev,1,1,1704149,no,0
Mikito-P,1,1,4531750,no,0
"Miko Marks, The Resurrectors",1,1,2729366,no,0
Mikrodot,1,1,3520140,no,0
Mild High Club,1,1,2779745,no,0
Militarie Gun,1,1,1750727,no,0
Milky Chance,1,1,4903207,no,0
"Millennium Jazz Music, Dweller",1,1,4048520,no,0
Millie B,1,1,2002024,no,0
Milo (UK),1,1,4076153,no,0
Miloš Karadaglić,1,1,3434688,no,0
Mimi Barks,1,1,2117630,no,0
Mind Shredder,1,1,4373477,no,0
Mini Trees,1,1,4555651,no,0
Miniature Tigers,1,1,2294461,no,0
Mirrors,1,1,4083848,no,0
Mirzha,1,1,3022718,no,0
Mischa Maisky,1,1,3950274,no,0
Misfits _ BALZAC,1,1,3160823,no,0
Mishaal Tamer,1,1,3319784,no,0
Miso Extra,1,1,2483091,no,0
Miss Cherry Delight,1,1,3265347,no,0
Mist of Doom,1,1,2691142,no,0
Mitch Ryder & The Detroit Wheels,1,1,3272193,no,0
Mitchie M,1,1,3358820,no,0
Mithril Oreder,1,1,4617635,no,0
"Mithril Oreder, Krayzie Bone, R.A. The Rugged Man, A-F-R-O",1,1,3917181,no,0
"Mithril Oreder, Kxng Crooked, Locksmith, R.A. The Rugged Man",1,1,5378436,no,0
"Mithril Oreder, R.A. The Rugged Man",1,1,2019413,no,0
"Mithril Oreder, R.A. The Rugged Man, Canibus, Pyrit",1,1,5171708,no,0
"MitroWave, Angelcry",1,1,2257654,no,0
Mitsuko Uchida,1,1,12626831,no,0
Miya Folick,1,1,4736501,no,0
Mizo,1,1,5049420,no,0
Mob Choir,1,1,3737744,no,0
"Mob Rich, Bishop Briggs",1,1,2552426,no,0
Mob Tactics,1,1,4278576,no,0
Mobb Deep,1,1,5124092,no,0
Mocket,1,1,1580546,no,0
"Mod Sun, Avril Lavigne",1,1,2345433,no,0
Modern Dark Age,1,1,4398749,no,0
"Modestep, Cassyette",1,1,3870894,no,0
Moe Shop w_ SEIJ,1,1,4338005,no,0
Moeror,1,1,4751434,no,0
Mogwai,1,1,2185742,no,0
Moira & Claire,1,1,3793773,no,0
Moksi,1,1,3578189,no,0
Molchat Doma,1,1,3802727,no,0
Molecular,1,1,3417503,no,0
Molina,1,1,3686170,no,0
Molly Kate Kestner,1,1,5614830,no,0
Moloch,1,1,7314989,no,0
Monaleo,1,1,2166019,no,0
Monarch,1,1,14193212,no,0
Mone,1,1,2356263,no,0
Money Man,1,1,2356098,no,0
Monica,1,1,3917385,no,0
Monolith,1,1,3181000,no,0
Monomi,1,1,3278603,no,0
"Monrroe, Ruth Royall",1,1,3752150,no,0
Montell Fish,1,1,2215614,no,0
Monty Python,1,1,2772194,no,0
Montéhus,1,1,3319049,no,0
Monuman,1,1,3492047,no,0
Moody Good,1,1,3352641,no,0
Moon Sisters,1,1,1583187,no,0
Moore Kismet,1,1,2811195,no,0
Morag Tong,1,1,7344524,no,0
Morbid Angel,1,1,4909914,no,0
Morgan Page,1,1,3660219,no,0
Morgan Wallen & Post Malone,1,1,3106205,no,0
Morgul Blade,1,1,2431384,no,0
Morild,1,1,7481532,no,0
Morke,1,1,6387513,no,0
Mortal Thrall,1,1,5830033,no,0
Morto,1,1,6291352,no,0
"Morty, Jax",1,1,3192491,no,0
"Morty, Mr Traumatik, Mystik, X4",1,1,2888257,no,0
"Morty, X4, Mystik",1,1,3338044,no,0
"Moruf, SZA",1,1,3485964,no,0
Mos Def,1,1,3604728,no,0
Motorcycle,1,1,5914804,no,0
Mountain,1,1,2400266,no,0
Moxy Fruvous,1,1,2723679,no,0
Moy,1,1,5754268,no,0
"Mozey, Basslayerz",1,1,2459449,no,0
"Mozey, Shady Novelle",1,1,2382114,no,0
"Mozey, Sofia",1,1,2086830,no,0
Mr Rock,1,1,2024912,no,0
"Mr Traumatik, Devilman, Frenzee",1,1,3048562,no,0
"Mr Traumatik, Ego Trippin",1,1,2228537,no,0
"Mr Traumatik, Frenzee",1,1,2365067,no,0
"Mr Traumatik, Isometrik, Frenzee",1,1,1453612,no,0
"Mr Traumatik, NamaShaiYoga",1,1,2285715,no,0
"Mr Traumatik, Temple",1,1,3629729,no,0
Mr Twin Sister,1,1,3707439,no,0
Mr. C,1,1,3438098,no,0
"Mr. Criminal, Wiz Khalifa",1,1,4139111,no,0
Mr. Mister,1,1,5373614,no,0
Mr. President feat. Münchener Freiheit,1,1,6029576,no,0
Mr. Scruff,1,1,6060891,no,0
Mr.Machine,1,1,5089055,no,0
Mr.ruiz,1,1,3391016,no,0
Mrs. Green Apple,1,1,3257419,no,0
Mukeka Di Rato,1,1,1888066,no,0
"Mully, SHVMAN",1,1,3575021,no,0
Multiply,1,1,4835520,no,0
"Mumford & Sons, Hozier",1,1,3377361,no,0
"Mupp, Sadfriendd",1,1,1425277,no,0
"Mupp, Scarlxrd",1,1,1962834,no,0
Mura Masa,1,1,3017990,no,0
"Mura Masa, Lil Uzi Vert & PinkPantheress feat. Shygirl",1,1,3423262,no,0
"Mura Masa, slowthai",1,1,2665346,no,0
"Murcof, Vanessa Wagner",1,1,4077512,no,0
Murderdolls,1,1,2957776,no,0
"Murdock, Doctrine",1,1,3803441,no,0
Murray Gold,1,1,4129414,no,0
Music Beyond,1,1,1226811,no,0
Music Box,1,1,1262215,no,0
Mutilator,1,1,3561424,no,0
Muzz,1,1,5832103,no,0
My Bloody Valentine,1,1,3166725,no,0
My Chemical Romance & The Used,1,1,5159952,no,0
My Darkest Days,1,1,3126826,no,0
My Nu Leng,1,1,5773796,no,0
"My Nu Leng, Dread MC, Kaya",1,1,4009943,no,0
"My Nu Leng, Flava D",1,1,5216291,no,0
My Useless Life,1,1,6159253,no,0
Myke Towers,1,1,4372692,no,0
Myles Malice,1,1,4835619,no,0
Myles Smith,1,1,2379358,no,0
Mylo,1,1,3563929,no,0
Myriam Abel,1,1,3986004,no,0
Mystery Skulls,1,1,2794359,no,0
Mystic Roots,1,1,5959025,no,0
Mystific,1,1,4722730,no,0
"Mystik, Isometrik",1,1,1700565,no,0
Mystras,1,1,11895839,no,0
Mácula,1,1,3551401,no,0
N-Joi,1,1,3388612,no,0
N-Trance,1,1,6567116,yes,12
N.E.R.D,1,1,3333090,no,0
N3WYRKLA,1,1,2756778,no,0
NATTI NATASHA,1,1,3527337,no,0
NCTRNL,1,1,2905202,no,0
"NEODRAMA, ORYMA",1,1,4185398,no,0
NESSEL,1,1,6126195,no,0
"NGXT, Mihaylov",1,1,3767479,no,0
"NIGHT SHIFT, Crossy",1,1,3769731,no,0
NIIKO X SWAE,1,1,3083374,no,0
"NIKHEDONIA, Lucien Gray",1,1,1187086,no,0
"NIKHEDONIA, cxltgod",1,1,1236402,no,0
"NIKHEDONIA, cxltgod, Lucien Gray",1,1,2696300,no,0
NLE Choppa & Clever,1,1,1796821,no,0
"NLE Choppa, Imagine Dragons",1,1,2237317,no,0
NO HOPE_,1,1,3842670,no,0
NOAHFINNCE,1,1,2638368,no,0
NOËP,1,1,2952395,no,0
NSB,1,1,2523372,no,0
NV 33,1,1,2623949,no,0
NVRLUV,1,1,2336141,no,0
NYCL KAI,1,1,1398712,no,0
NYXX,1,1,3997089,no,0
Nachtaltar,1,1,3866125,no,0
Nachtschwarz,1,1,4714799,no,0
Nagirčalmmiid,1,1,3516545,no,0
Nailed To Obscurity,1,1,4499868,no,0
Najee,1,1,5475798,no,0
Naked Eyes,1,1,3397517,no,0
"Nakkia Gold, Wiz Khalifa, Bob Marley & The Wailers",1,1,3107805,no,0
"Nalba, Chevy",1,1,2787462,no,0
Nameless Mist,1,1,7394861,no,0
Nami Melumad,1,1,3490230,no,0
Nami Melumad & Jeff Russo,1,1,4938700,no,0
Nano,1,1,4282717,no,0
Napes,1,1,2818090,no,0
Napoleon XIV,1,1,2055373,no,0
Narcömancer,1,1,3534208,no,0
Nas,1,1,2824308,yes,14
"Nas, Damian _Jr. Gong_ Marley",1,1,5474840,no,0
Nasty,1,1,2882394,no,0
Nasty Noona,1,1,1484678,no,0
Nasz,1,1,3918945,no,0
Natalie Taylor,1,1,2831140,no,0
Natanael Cano,1,1,2856782,no,0
"Nate Husser, D Cut",1,1,2560925,no,0
Nate Ruess,1,1,3689087,no,0
Nathan Evans,1,1,2327010,no,0
"Nathan Evans, 220 KID",1,1,1818426,no,0
"Nathan Evans, ARGULES",1,1,1653131,no,0
Nathan James,1,1,3530133,no,0
"Nathan Kawanishi, Fletcher Reed",1,1,1744822,no,0
Nathaniel Drew X Tom Fox,1,1,2323491,no,0
Naughty Boy,1,1,3372675,no,0
Naumachia,1,1,4436730,no,0
Nauseous,1,1,3066439,no,0
Navie D,1,1,3266335,no,0
Naybr,1,1,3796375,no,0
Nazareth,1,1,3989251,no,0
Ne-Yo,1,1,3937367,no,0
Neck Deep,1,1,2956970,no,0
Necrot,1,1,5542526,no,0
"Neffa, dux",1,1,2440672,no,0
Nefärioüs D-saster,1,1,1742587,no,0
Negative Shawdy,1,1,2112089,no,0
Neggy Gemmy,1,1,4610536,no,0
Nego Do Borel,1,1,2774801,no,0
Negro Terror,1,1,3688738,no,0
Neighborhood Brats,1,1,2039386,no,0
Neighbour,1,1,4881792,no,0
Neil Cowley,1,1,3559285,no,0
Neiori,1,1,2956038,no,0
Nekonomicon,1,1,5141992,no,0
NekroChaparrO,1,1,5393073,no,0
Nekrodeus,1,1,6842250,no,0
Nekroí Theoí,1,1,6320365,no,0
Neku,1,1,3013061,no,0
Nelly Ben-Or,1,1,2801945,no,0
Nemesis,1,1,4654864,no,0
Neo Fresco,1,1,4189568,no,0
"Neokontrol, Laur, Dustvoxx",1,1,5493753,no,0
Neon Eyes,1,1,2989418,no,0
Neoni,1,1,2787751,no,0
Nero,1,1,3815505,no,0
Nervous Kids,1,1,3106860,no,0
Nesh_,1,1,3217572,no,0
Nesseria,1,1,3964247,no,0
"Netsky, Jazmine Johnson",1,1,2642201,no,0
"Neumonic, Sakawah Boys",1,1,2869543,no,0
NeuroWulf,1,1,3640447,no,0
Neus,1,1,3780517,no,0
Never Get Used To People,1,1,3609864,no,0
New Broadway Cast of Chicago The Musical (1997),1,1,4796526,no,0
New Politics,1,1,2530664,no,0
New Project,1,1,5169990,no,0
New York Dolls,1,1,3469892,no,0
New Young Pony Club,1,1,2664598,no,0
Newgrounds Death Rugby,1,1,1857732,no,0
Nexy,1,1,2840759,no,0
"Nghtmre, Slander",1,1,3011582,no,0
"NiNi, & Cyber Hell",1,1,2350188,no,0
Nia Archives,1,1,2604159,no,0
"Niall T, H.A.N.N",1,1,3567648,no,0
Nice & Wild,1,1,4522529,no,0
Nick Murphy _ Chet Faker,1,1,3370463,no,0
"Nick The Lot, ACP",1,1,3708177,no,0
"Nick The Lot, Herbz",1,1,3674593,no,0
"Nick Van House, Left_Right",1,1,3443144,no,0
"Nicky Blackmarket, Liondub",1,1,3522225,no,0
Nicky Jam,1,1,3942252,no,0
"Nicky Romero, Stadiumx",1,1,3690920,no,0
Nico & Vinz,1,1,3857076,no,0
Nico Collins,1,1,3024271,no,0
"Nico Moreno, DYEN",1,1,5517886,no,0
Nicolas Horvath,1,1,4195003,no,0
Nicole Tezgyul,1,1,2118686,no,0
Nietzu,1,1,4092027,no,0
Night Far Gone,1,1,3382584,no,0
Night Gaunts,1,1,3359997,no,0
Night Ranger,1,1,4621020,no,0
"Night Sky, Atherv",1,1,3718995,no,0
Nightstop,1,1,3291321,no,0
Nihtwintre,1,1,4881854,no,0
Nii Co_,1,1,2554058,no,0
"Niki Istrefi, Draugr",1,1,6330809,no,0
Nikki Nair,1,1,4111362,no,0
Nikko Lowe,1,1,2068541,no,0
Niko B,1,1,3744547,no,0
Nikolai Lugansky,1,1,2426864,no,0
"Nils Mönkemeyer, William Youn",1,1,2218030,no,0
Nine Eleven,1,1,6917016,no,0
Niney the Observer,1,1,6661026,no,0
Nippa,1,1,2132502,no,0
Nitefire,1,1,2744139,no,0
Nitepunk,1,1,3190733,no,0
Nitti,1,1,2437373,no,0
No Etiquette,1,1,3739766,no,0
No Mana,1,1,3412899,no,0
No Name Faces,1,1,3771884,no,0
No_Me,1,1,3079230,no,0
Noah Adams,1,1,2131723,no,0
"Noah Kahan, Hozier",1,1,4082908,no,0
Noah Nolastname,1,1,3378111,no,0
Noah Reid,1,1,2808999,no,0
